year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2012,Balgowlah North 132_11kV,21-Jan-12,MW,9.478648044,9.421490368,9.38338525,9.288122456,9.250017338,9.478648044,9.459595486,9.326227573,8.18307404,8.164021481,8.106863805,8.068758687,8.144968923,7.992548452,8.01160101,8.030653569,7.973495893,8.01160101,8.049706128,7.992548452,8.030653569,8.049706128,7.992548452,8.164021481,8.049706128,8.106863805,8.18307404,8.278336835,8.392652188,8.430757306,8.506967541,10.23122412,10.34553947,10.63132786,11.93642814,11.93642814,12.01263838,13.39394889,13.64163216,13.67973728,13.66068472,13.67973728,13.73689495,13.69878984,13.64163216,13.73689495,13.6225796,13.69878984,13.6225796,13.52731681,13.48921169,13.60352704,13.50826425,13.50826425,13.48921169,13.50826425,13.47015913,13.45110657,13.48921169,13.56542192,13.50826425,12.12695373,12.16505885,12.16505885,12.10790117,12.08884861,12.12695373,12.10790117,12.18411141,11.91737558,11.80306023,12.01263838,11.9554807,11.8602179,11.6315872,11.59348208,11.49821929,11.72684999,11.78400767,11.78400767,11.78400767,11.72684999,13.12721307,13.47015913,13.24152842,13.20342331,13.01289772,12.99384516,11.61253464,11.61253464,11.66969232,11.6315872,11.51727184,11.57442952,10.20264528,10.03117225
2012,Balgowlah North 132_11kV,22-Jan-12,MW,10.01211969,8.649861733,8.516493821,8.459336144,9.38338525,9.650121074,9.516753162,9.459595486,8.097337525,8.097337525,8.059232408,8.040179849,7.963969613,6.601711653,6.639816771,6.582659094,6.601711653,6.639816771,6.735079565,6.639816771,6.65886933,6.639816771,6.639816771,6.639816771,6.639816771,6.65886933,6.639816771,6.754132124,6.906552595,6.925605154,8.19260032,8.383125909,8.383125909,9.821594104,9.802541545,9.993067134,10.12643505,11.79353395,11.85069163,11.98405954,11.92690186,12.02216466,12.13648001,12.15553257,12.0031121,11.98405954,11.96500698,11.92690186,11.94595442,11.94595442,11.98405954,12.0031121,11.98405954,12.04121721,12.02216466,11.98405954,12.0031121,12.0031121,11.9078493,11.98405954,11.9078493,11.81258651,11.77448139,11.88879674,11.81258651,11.83163907,11.66016604,11.35532509,11.33627254,11.33627254,11.62206092,11.62206092,11.73637627,11.62206092,11.71732371,13.00337144,13.09863423,13.15579191,12.79379329,12.88905608,12.83189841,12.96526632,13.95599938,14.20368265,14.08936729,13.97505194,12.61279398,12.5556363,12.38416327,12.42226839,12.40321583,11.00285276,10.86948484,10.86948484,9.469121765,9.373858971
2012,Balgowlah North 132_11kV,23-Jan-12,MW,9.335753853,7.935390775,7.802022863,7.802022863,9.04043919,9.173807102,9.173807102,9.078544308,8.964228955,7.659128671,7.601970994,7.640076112,7.5067082,7.487655641,7.544813318,7.449550523,7.5067082,7.563865877,7.487655641,7.5067082,7.582918436,7.563865877,7.563865877,7.659128671,7.601970994,7.84965426,7.944917054,8.040179849,9.516753162,9.573910839,9.592963398,11.24100974,11.43153533,11.35532509,11.41248277,11.46964045,11.5839558,11.48869301,11.60300836,11.52679812,11.64111348,11.56490324,11.5839558,11.56490324,11.52679812,12.40321583,12.46037351,12.36511072,12.42226839,12.34605816,12.38416327,12.47942607,12.42226839,12.44132095,12.42226839,12.3270056,12.40321583,12.38416327,12.40321583,12.36511072,12.34605816,12.47942607,12.38416327,12.34605816,12.30795304,12.44132095,12.42226839,12.40321583,12.44132095,12.47942607,12.49847863,12.44132095,12.36511072,12.44132095,12.40321583,12.40321583,12.42226839,12.5556363,12.46037351,12.46037351,12.2317428,12.28890048,12.87476667,12.87476667,12.87476667,13.46063285,13.44158029,13.28915982,13.17484447,12.98431888,13.04147656,12.9271612,11.60300836,11.66016604,10.20264528,10.03117225
2012,Balgowlah North 132_11kV,24-Jan-12,MW,8.592704056,8.459336144,8.440283585,8.36407335,8.383125909,8.592704056,8.592704056,8.497441262,8.345020791,8.345020791,7.087551905,7.087551905,7.068499346,6.973236551,7.030394228,6.954183992,6.973236551,6.954183992,6.954183992,7.011341669,7.049446787,6.954183992,7.125657022,7.049446787,7.220919817,7.278077493,7.449550523,8.830861042,9.173807102,9.059491749,10.45985483,10.66943297,10.76469577,10.95522136,10.9361688,12.29842676,12.31747932,12.35558444,12.29842676,12.33653188,12.33653188,12.2793742,12.31747932,12.46989979,12.2793742,12.35558444,12.35558444,12.41274211,12.31747932,12.33653188,12.43179467,12.39368955,12.35558444,12.39368955,12.35558444,12.2793742,12.37463699,12.39368955,12.2793742,12.39368955,12.33653188,12.2793742,12.31747932,12.35558444,12.33653188,13.16531819,12.19363769,12.19363769,12.19363769,12.19363769,12.19363769,12.19363769,12.19363769,12.19363769,13.49873797,13.49873797,13.49873797,13.49873797,13.47968541,13.47968541,13.47968541,13.49873797,13.48921169,13.48921169,13.48921169,13.47968541,13.49873797,12.21269024,12.21269024,12.19363769,12.19363769,12.19363769,11.16479951,11.16479951,10.22169784,8.935650116
2012,Balgowlah North 132_11kV,25-Jan-12,MW,8.935650116,8.954702675,7.649602392,7.649602392,9.192859661,9.192859661,9.21191222,7.925864495,7.925864495,7.925864495,7.925864495,6.639816771,6.639816771,6.620764212,6.639816771,6.639816771,6.620764212,6.639816771,6.620764212,6.620764212,6.620764212,6.620764212,6.620764212,6.639816771,6.639816771,7.925864495,7.906811937,9.192859661,9.192859661,10.47890739,11.44106161,11.42200905,11.42200905,11.42200905,11.42200905,11.42200905,12.70805678,12.72710933,12.70805678,12.72710933,12.70805678,12.70805678,12.72710933,12.70805678,12.70805678,12.72710933,12.70805678,12.70805678,12.72710933,12.72710933,12.72710933,12.72710933,12.72710933,12.70805678,12.72710933,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,12.70805678,13.0462397,13.38442262,13.42252773,13.42252773,13.46063285,13.40347517,13.51779053,13.44158029,14.89910105,14.76573313,14.6895229,14.57520755,14.55615499,14.38468196,14.3656294,14.38468196,14.70857546,14.5942601,14.5942601,12.94621376,12.87000353,12.77474073,12.79379329,12.79379329,12.67947794,11.6315872,11.6315872,10.15501388,10.07880365
2012,Balgowlah North 132_11kV,26-Jan-12,MW,9.88827806,8.602230336,8.392652188,8.411704747,8.373599629,8.602230336,8.545072659,8.411704747,8.35454707,8.278336835,8.18307404,6.916078875,6.858921198,6.801763521,6.82081608,6.82081608,6.82081608,6.858921198,6.897026316,6.801763521,6.897026316,6.897026316,6.935131434,6.877973757,6.954183992,6.935131434,6.99228911,7.049446787,7.144709581,7.201867258,8.545072659,8.678440571,8.849913601,10.13596133,10.26932924,10.38364459,11.72684999,11.89832302,11.97453326,13.22247586,13.47015913,13.50826425,13.41300145,13.60352704,13.52731681,13.58447448,13.52731681,13.54636937,13.47015913,13.52731681,13.45110657,13.33679122,13.37489634,13.47015913,13.31773866,13.35584378,13.27963354,13.24152842,13.27963354,13.14626563,11.84116535,11.82211279,11.82211279,11.8602179,11.84116535,11.84116535,11.80306023,11.76495511,11.78400767,11.72684999,11.36485137,11.32674626,11.32674626,11.28864114,11.42200905,11.42200905,12.66995166,12.84142469,12.80331957,12.70805678,12.72710933,12.82237213,13.85121031,14.07984101,13.96552566,13.88931543,13.85121031,13.79405263,12.41274211,13.33679122,13.31773866,13.31773866,11.93642814,11.99358582,10.62180158,10.50748622
2012,Balgowlah North 132_11kV,27-Jan-12,MW,10.31696064,8.954702675,8.87849244,8.764177086,8.783229645,9.935909458,9.935909458,8.53554638,8.421231026,8.383125909,8.325968232,8.383125909,7.020867948,7.020867948,7.039920507,6.925605154,6.925605154,6.982762831,6.887500036,6.982762831,7.00181539,6.963710272,7.058973066,7.058973066,7.17328842,7.306656332,7.325708891,8.802282204,8.897544998,9.069018028,10.39317087,11.71732371,11.88879674,12.04121721,12.04121721,13.36537006,13.46063285,13.61305332,13.46063285,13.59400076,13.51779053,13.38442262,13.53684309,13.46063285,13.42252773,13.44158029,13.47968541,13.38442262,13.40347517,13.53684309,13.40347517,13.42252773,13.40347517,13.46063285,13.46063285,13.49604394,13.42252773,13.46060618,13.44158029,13.44158029,13.38442262,13.47968541,13.42252773,13.30821238,13.36537006,13.32726494,13.3463175,13.30821238,13.28915982,13.21294959,13.36537006,13.30821238,13.21294959,13.15579191,13.2510547,13.28915982,13.2510547,13.23200214,13.09863423,13.15579191,12.75568817,12.90810864,13.77500007,14.0417359,13.98457822,13.81310519,13.77500007,12.41274211,12.37463699,12.2793742,12.24126908,12.37463699,11.2124309,11.23148346,11.11716811,10.00259341
2012,Balgowlah North 132_11kV,28-Jan-12,MW,9.926383178,9.88827806,9.812067825,9.697752472,9.55485828,9.821594104,9.745383869,8.325968232,8.287863114,8.097337525,8.173547761,8.116390084,8.116390084,6.792237242,6.754132124,6.754132124,6.754132124,6.83034236,6.83034236,6.83034236,6.792237242,6.868447477,6.792237242,6.849394919,6.868447477,6.887500036,7.00181539,6.868447477,7.154235861,8.497441262,8.53554638,8.954702675,10.6599067,10.62180158,10.75516949,12.02216466,12.13648001,12.2317428,13.55589565,13.670211,13.70831612,13.65115844,13.670211,13.65115844,13.59400076,13.53684309,13.63210588,13.670211,13.51779053,13.47968541,13.46063285,13.40347517,13.53684309,13.55589565,13.59400076,13.59400076,13.5749482,13.49873797,13.63210588,13.53684309,13.55589565,13.55589565,13.5749482,13.44158029,13.40347517,13.51779053,13.47968541,13.46063285,13.53684309,13.61305332,13.40347517,13.40347517,13.3463175,13.32726494,13.27010726,13.13673935,13.09863423,13.07958167,13.022424,13.00337144,13.022424,13.00337144,14.07031474,14.33705056,14.50852359,14.52757615,14.35610312,12.87952981,12.9747926,12.6508991,12.63184654,12.57468886,11.42200905,11.38390393,11.28864114,10.17406644
2012,Balgowlah North 132_11kV,29-Jan-12,MW,10.11690877,10.07880365,8.735598248,8.621282895,9.88827806,10.05975109,10.07880365,10.00259341,8.602230336,8.564125218,8.487914982,8.430757306,8.373599629,7.087551905,7.068499346,7.068499346,6.99228911,7.106604463,7.125657022,7.068499346,7.087551905,7.068499346,7.144709581,7.106604463,7.087551905,7.068499346,7.16376214,7.220919817,7.316182611,7.354287729,7.430497964,8.926123837,8.926123837,9.078544308,10.49795994,10.49795994,10.6122753,12.31747932,12.31747932,12.48895235,12.43179467,12.50800491,12.62232026,12.43179467,12.48895235,12.58421514,12.46989979,12.66042538,12.6032677,12.67947794,12.58421514,12.67947794,12.52705747,12.58421514,12.54611002,12.48895235,12.56516258,12.58421514,12.50800491,12.46989979,12.45084723,12.46989979,14.03220962,12.54611002,11.61253464,11.61253464,11.61253464,11.61253464,11.61253464,11.61253464,11.61253464,11.6315872,11.61253464,12.89858236,12.89858236,12.89858236,12.89858236,12.89858236,12.89858236,12.89858236,12.89858236,12.89858236,14.33705056,14.35610312,14.35610312,13.07005539,13.05100284,13.07005539,11.76495511,12.81284585,12.81284585,11.52679812,10.22169784,10.2407504,10.2407504,9.126175705
2012,Balgowlah North 132_11kV,30-Jan-12,MW,9.126175705,9.126175705,9.126175705,9.126175705,9.126175705,9.126175705,9.126175705,9.126175705,7.84012798,7.84012798,7.84012798,7.84012798,7.84012798,6.554080256,6.554080256,6.554080256,6.554080256,6.573132815,6.554080256,6.554080256,6.554080256,6.554080256,6.554080256,6.554080256,6.554080256,7.84012798,7.84012798,9.088070587,9.126175705,9.126175705,10.41222343,10.41222343,11.69827115,11.6792186,11.69827115,11.6792186,11.6792186,11.66016604,11.66016604,11.6792186,11.6792186,11.6792186,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,12.96526632,14.25131404,14.25131404,14.25131404,14.23226149,14.23226149,14.25131404,14.25131404,14.25131404,15.53736177,15.53736177,15.53736177,15.53736177,15.53736177,15.53736177,15.53736177,15.51830921,16.80435694,16.82340949,16.80435694,16.82340949,16.82340949,16.80435694,16.80435694,16.80435694,16.89961973,16.89961973,16.89961973,16.99488252,16.97582996,15.7088348,15.7088348,15.7088348,14.67999662,14.66094406,13.41300145,12.45084723,11.16479951,11.16479951
2012,Balgowlah North 132_11kV,31-Jan-12,MW,11.18385206,9.878751781,9.89780434,9.89780434,9.89780434,9.89780434,9.89780434,9.89780434,9.89780434,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.630809174,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,8.611756615,9.89780434,9.878751781,11.18385206,11.16479951,12.45084723,12.45084723,12.45084723,12.45084723,12.45084723,12.43179467,12.45084723,12.43179467,12.43179467,12.43179467,12.43179467,12.43179467,12.43179467,12.43179467,12.45084723,12.45084723,12.45084723,12.43179467,12.45084723,12.45084723,12.45084723,12.43179467,12.45084723,12.45084723,12.45084723,12.45084723,12.45084723,12.45084723,12.45084723,12.45084723,12.45084723,12.43179467,12.45084723,12.45084723,12.45084723,12.43179467,12.43179467,12.43179467,12.43179467,12.45084723,12.45084723,12.43179467,12.43179467,12.43179467,13.7178424,13.75594751,13.75594751,13.73689495,13.75594751,13.73689495,13.73689495,12.92239806,12.92239806,12.92239806,12.92239806,12.10790117,12.10790117,10.840906,11.78400767,11.78400767,10.5170125,10.49795994,9.469121765,9.469121765,8.18307404
2012,Balgowlah North 132_11kV,1-Feb-12,MW,8.18307404,8.18307404,8.18307404,8.18307404,8.18307404,8.18307404,8.18307404,8.18307404,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,6.916078875,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,6.897026316,8.18307404,8.18307404,9.469121765,9.469121765,10.75516949,10.75516949,10.73611693,10.75516949,12.0031121,12.02216466,12.02216466,12.0031121,12.02216466,12.0031121,12.02216466,12.02216466,12.02216466,12.02216466,12.04121721,12.02216466,12.02216466,12.02216466,12.0031121,12.02216466,12.02216466,12.02216466,12.02216466,12.0031121,12.0031121,10.71706437,10.71706437,10.71706437,10.71706437,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,10.73611693,12.02216466,12.02216466,12.02216466,12.02216466,12.02216466,12.04121721,12.02216466,12.02216466,11.89355988,11.89355988,11.89355988,11.76495511,11.76495511,11.76495511,10.49795994,11.42200905,11.42200905,10.13596133,10.13596133,10.13596133,8.935650116,8.935650116
2012,Balgowlah North 132_11kV,2-Feb-12,MW,7.668654951,7.668654951,7.668654951,7.649602392,7.668654951,7.668654951,7.668654951,7.668654951,6.725553286,6.725553286,6.725553286,6.725553286,6.744605845,6.725553286,6.706500727,6.706500727,6.725553286,6.706500727,6.725553286,6.725553286,6.725553286,6.706500727,6.706500727,6.706500727,6.706500727,6.706500727,7.992548452,9.297648735,9.297648735,9.278596176,10.5646439,10.58369646,10.5646439,10.5646439,11.50774557,11.50774557,11.50774557,11.50774557,11.50774557,11.50774557,11.50774557,11.50774557,11.48869301,11.48869301,11.50774557,11.48869301,11.50774557,11.50774557,11.50774557,11.48869301,11.50774557,11.50774557,11.50774557,11.52679812,11.50774557,11.50774557,11.50774557,10.22169784,10.22169784,10.22169784,10.22169784,10.2407504,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,11.50774557,11.50774557,11.52679812,11.50774557,11.50774557,12.79379329,12.79379329,12.79379329,12.81284585,12.79379329,12.79379329,12.79379329,12.79379329,12.79379329,12.79379329,13.73689495,13.73689495,13.73689495,12.45084723,12.46989979,11.16479951,11.18385206,11.16479951,11.18385206,10.06927737,10.05022481,10.05022481,8.954702675,8.954702675
2012,Balgowlah North 132_11kV,3-Feb-12,MW,8.935650116,7.668654951,7.668654951,7.649602392,7.649602392,7.668654951,7.649602392,7.649602392,7.649602392,7.649602392,6.363554667,6.363554667,6.363554667,6.363554667,6.382607226,6.363554667,6.382607226,6.363554667,6.363554667,6.382607226,6.382607226,6.382607226,6.363554667,6.363554667,6.382607226,7.649602392,7.668654951,8.954702675,10.2407504,10.2407504,10.2407504,10.2407504,11.52679812,11.52679812,11.50774557,11.50774557,11.52679812,11.50774557,11.50774557,11.50774557,11.50774557,11.50774557,11.50774557,11.52679812,11.50774557,11.50774557,11.50774557,11.50774557,11.52679812,11.50774557,11.52679812,11.50774557,11.50774557,11.50774557,11.50774557,11.52679812,11.50774557,11.52679812,11.50774557,11.52679812,11.52679812,10.22169784,10.22169784,10.2407504,10.22169784,10.2407504,10.22169784,10.22169784,10.2407504,10.2407504,11.50774557,11.52679812,11.52679812,11.52679812,11.52679812,11.50774557,11.52679812,11.52679812,11.50774557,11.50774557,11.52679812,11.52679812,11.48392987,11.48392987,11.48392987,11.48392987,11.44106161,11.44106161,11.42200905,11.33627254,11.35532509,11.35532509,10.06927737,10.05022481,10.05022481,8.764177086
2012,Balgowlah North 132_11kV,4-Feb-12,MW,8.783229645,7.497181921,7.497181921,7.478129362,7.497181921,7.478129362,7.497181921,7.497181921,7.497181921,7.497181921,6.554080256,6.554080256,6.535027697,6.535027697,6.535027697,6.554080256,6.535027697,6.535027697,6.554080256,6.554080256,6.554080256,6.554080256,6.535027697,6.554080256,6.573132815,6.554080256,6.535027697,6.554080256,6.554080256,7.821075422,7.84012798,7.821075422,9.126175705,9.126175705,10.39317087,10.41222343,11.69827115,11.69827115,11.69827115,11.69827115,11.6792186,11.69827115,11.6792186,11.6792186,11.6792186,11.6792186,11.6792186,11.6792186,11.6792186,11.6792186,11.69827115,11.6792186,11.6792186,11.69827115,11.69827115,11.6792186,11.6792186,11.6792186,11.69827115,11.69827115,11.6792186,11.69827115,11.69827115,11.69827115,11.69827115,11.69827115,11.69827115,11.69827115,11.6792186,11.6792186,11.6792186,11.69827115,11.69827115,11.69827115,11.6792186,11.6792186,11.6792186,11.61253464,12.70805678,12.72710933,12.72710933,12.72710933,13.9941045,13.9941045,14.01315706,14.01315706,12.72710933,12.70805678,12.70805678,12.70805678,12.70805678,11.42200905,11.44106161,11.42200905,10.47890739,10.49795994
2012,Balgowlah North 132_11kV,5-Feb-12,MW,9.192859661,9.192859661,9.21191222,9.192859661,9.38338525,9.38338525,9.364332691,9.364332691,9.364332691,8.078284967,8.078284967,8.078284967,6.811289801,6.811289801,6.792237242,6.811289801,6.792237242,6.811289801,6.811289801,6.811289801,6.811289801,6.811289801,6.792237242,6.811289801,6.792237242,6.811289801,6.811289801,6.792237242,6.811289801,6.811289801,8.097337525,8.078284967,9.38338525,9.38338525,10.66943297,10.66943297,10.66943297,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.93642814,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.93642814,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.9554807,11.93642814,11.97453326,11.9554807,11.9554807,11.97453326,11.97453326,11.9554807,11.91737558,11.93642814,11.93642814,11.9554807,11.9554807,11.93642814,13.22247586,13.22247586,13.22247586,13.22247586,13.22247586,13.22247586,13.22247586,13.22247586,13.22247586,14.50852359,15.62309828,15.62309828,15.62309828,14.33705056,14.33705056,13.05100284,13.05100284,13.05100284,13.05100284,12.02216466,10.75516949,10.73611693,9.621542236,9.621542236
2012,Balgowlah North 132_11kV,6-Feb-12,MW,8.335494511,8.335494511,8.335494511,8.35454707,8.35454707,8.335494511,8.35454707,8.35454707,8.35454707,8.335494511,8.35454707,7.325708891,7.325708891,7.325708891,7.325708891,7.306656332,7.306656332,7.325708891,7.325708891,7.325708891,7.325708891,7.325708891,7.325708891,7.325708891,7.325708891,8.592704056,8.611756615,9.859699222,9.89780434,9.878751781,11.16479951,12.36511072,10.30743436,10.30743436,10.30743436,10.35030261,10.35030261,10.35030261,10.39317087,10.39317087,10.39317087,10.41884991,10.37411831,10.39317087,10.39317087,10.39317087,10.39317087,10.41222343,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.39317087,10.41222343,10.41222343,10.41222343,10.41222343,10.39317087,10.39317087,10.39317087,11.6792186,11.69827115,11.6792186,11.69827115,11.6792186,11.66016604,11.69827115,11.69827115,11.6792186,12.98431888,12.98431888,12.98431888,11.69827115,11.6792186,10.56568798,10.41222343,10.41222343,10.41222343,10.41222343,9.126175705,9.107123146,9.126175705,7.84012798
2012,Balgowlah North 132_11kV,7-Feb-12,MW,7.821075422,7.821075422,6.554080256,6.554080256,7.668654951,7.668654951,7.668654951,7.668654951,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.363554667,6.382607226,6.382607226,6.382607226,6.363554667,6.363554667,7.687707509,7.668654951,8.973755234,8.954702675,10.2407504,10.2407504,10.2407504,10.2407504,10.22169784,10.22169784,10.25980296,10.22169784,10.2407504,10.22169784,10.22169784,10.22169784,10.20264528,10.22169784,10.22169784,10.22169784,10.22169784,10.20264528,10.22169784,10.22169784,10.22169784,10.22169784,10.20264528,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.22169784,10.2407504,10.22169784,10.22169784,10.22169784,12.10790117,12.10790117,12.41750525,12.72710933,12.72710933,12.72710933,12.70805678,12.70805678,12.70805678,12.66518852,12.66518852,12.66518852,12.62232026,12.64137282,12.64137282,11.35532509,11.35532509,11.35532509,11.35532509,10.34553947,10.34553947,9.21191222,9.21191222
2012,Balgowlah North 132_11kV,8-Feb-12,MW,7.925864495,7.925864495,7.925864495,7.925864495,7.925864495,7.925864495,7.925864495,7.925864495,7.925864495,7.925864495,6.706500727,6.725553286,6.706500727,6.725553286,6.706500727,6.725553286,6.706500727,6.706500727,6.706500727,6.725553286,6.706500727,6.706500727,6.725553286,6.725553286,6.725553286,8.030653569,8.01160101,9.297648735,9.297648735,9.297648735,10.58369646,10.58369646,10.58369646,10.58369646,10.58369646,10.58369646,10.60274902,11.86974418,11.85069163,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.88879674,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.85069163,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.86974418,11.85069163,11.86974418,11.86974418,11.86974418,11.85069163,11.85069163,11.86974418,11.86974418,11.86974418,11.86974418,12.08408547,12.08408547,12.08408547,12.29842676,12.29842676,12.29842676,11.01237903,11.01237903,11.01237903,11.01237903,11.01237903,9.72633131,9.72633131,8.440283585
2012,Balgowlah North 132_11kV,9-Feb-12,MW,8.440283585,7.17328842,7.17328842,7.154235861,8.440283585,8.440283585,8.421231026,8.440283585,7.154235861,7.135183302,7.154235861,7.154235861,7.154235861,7.154235861,7.154235861,5.868188136,5.868188136,5.868188136,5.868188136,5.868188136,5.868188136,5.868188136,5.868188136,5.849135577,5.849135577,7.154235861,7.154235861,8.440283585,10.92664252,10.92664252,10.92664252,10.92664252,10.90758996,10.94569508,10.92664252,10.90758996,10.92664252,10.90758996,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.94569508,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.94569508,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,10.92664252,12.21269024,12.21269024,12.19363769,12.21269024,12.21269024,12.21269024,13.49873797,13.47968541,13.47968541,13.49873797,13.47968541,13.47968541,13.46063285,13.49873797,13.45586971,13.45586971,13.41300145,13.39394889,13.39394889,12.12695373,12.12695373,12.12695373,12.12695373,11.18385206,11.18385206,9.983540855,9.983540855,8.69749313
2012,Balgowlah North 132_11kV,10-Feb-12,MW,8.69749313,7.411445406,7.411445406,7.411445406,8.611756615,8.611756615,8.611756615,8.611756615,7.325708891,7.325708891,7.306656332,7.306656332,7.306656332,7.325708891,6.039661166,6.020608607,6.020608607,6.020608607,6.039661166,6.020608607,6.020608607,6.039661166,6.039661166,6.058713725,7.325708891,7.325708891,8.611756615,9.89780434,9.89780434,9.89780434,11.18385206,11.18385206,11.18385206,11.18385206,11.18385206,11.16479951,11.20290462,11.20290462,11.18385206,11.18385206,11.18385206,11.18385206,11.20290462,11.16479951,11.16479951,11.16479951,11.18385206,11.16479951,11.18385206,11.18385206,11.16479951,11.16479951,11.16479951,11.16479951,11.16479951,11.18385206,11.16479951,11.16479951,11.16479951,11.18385206,11.16479951,11.16479951,11.18385206,11.18385206,11.16479951,11.16479951,11.18385206,11.18385206,11.16479951,11.16479951,11.16479951,11.18385206,11.18385206,11.18385206,11.18385206,11.18385206,11.18385206,11.18385206,11.16479951,11.18385206,11.16479951,11.64587662,12.28890048,12.28890048,12.28890048,12.12695373,12.12695373,12.12695373,12.12695373,12.04121721,12.04121721,12.04121721,10.840906,10.840906,9.89780434,9.89780434
2012,Balgowlah North 132_11kV,11-Feb-12,MW,8.611756615,8.611756615,8.611756615,8.611756615,8.954702675,8.954702675,8.954702675,8.954702675,7.668654951,7.668654951,7.668654951,7.668654951,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,6.382607226,7.325708891,7.325708891,7.325708891,7.325708891,8.69749313,8.69749313,9.983540855,9.983540855,11.26958858,11.26958858,11.26958858,11.26958858,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.5556363,12.53658375,12.53658375,12.53658375,12.5556363,12.5556363,12.5556363,12.5556363,12.53658375,12.5556363,11.26958858,11.26958858,11.28864114,11.26958858,11.26958858,11.26958858,11.26958858,11.26958858,11.26958858,11.26958858,11.28864114,11.28864114,11.26958858,11.26958858,11.26958858,13.43205401,13.41300145,12.12695373,12.12695373,12.12695373,12.12695373,10.840906,10.840906,10.840906,10.840906,9.89780434,9.89780434,9.89780434,8.69749313
