year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2013,Wamberal 132_11kV,31-Oct-12,MW,4.98586414,6.083148626,6.154595727,5.609454381,5.366562834,5.315206661,5.974691934,5.4680463,5.046479856,4.624741939,4.22883928,4.001208833,3.657176783,3.360871387,3.26987636,3.11969457,3.216491096,3.096917242,3.190427195,3.322861526,3.395165993,3.491876782,3.650775129,3.811273885,4.056909,4.362502507,4.862860808,5.211093965,4.726454013,5.032247594,5.035448413,4.895726478,4.686643703,4.54437824,4.311174919,4.295427985,4.226267185,4.077285706,4.214206921,4.089517443,4.082344161,4.055594368,3.956168595,3.90718446,3.913786172,3.918587417,3.933591307,3.898439336,3.889694211,3.744256497,3.788982391,3.766319366,3.711419412,3.706160917,3.703817447,3.72096475,3.784809869,3.64002948,3.901411529,3.70004504,3.730452919,3.69833031,3.858143174,4.034560337,4.110179943,4.090460545,4.069712308,4.082344161,4.252216781,4.522429692,4.662294532,4.752489346,4.882580207,5.144476693,5.316807088,5.315806817,5.434580475,5.554497275,5.704136078,5.961717153,6.522233904,6.078004435,6.319724255,5.996640482,6.278799353,5.749090596,5.429264811,5.096264187,5.021416209,5.894728351,6.147193803,5.630145465,6.691677842,6.181545578,6.195892143,5.522460403
2013,Wamberal 132_11kV,1-Nov-12,MW,4.890296493,5.876152111,5.888984004,5.390654794,5.277939862,5.182858067,5.660381871,5.176542149,4.806617654,4.363245568,4.066425753,3.666322005,3.336865163,3.163677403,3.163677403,3.151960085,2.983630721,3.131554794,3.099489337,3.169336013,3.323032999,3.378361636,3.459468379,3.834879994,4.541891881,4.345326636,4.708134983,5.058054285,4.742372437,4.892468491,4.884666468,4.749517135,4.537233524,4.493279277,4.442837621,4.406399603,4.256303549,4.172939072,4.31891979,4.115352719,4.115352719,4.148961433,4.272479166,4.315518897,4.325807278,4.296628296,4.397740215,4.63943145,4.54843644,4.664952364,4.780525187,4.646404693,4.622684262,4.797358111,4.929392344,4.794042971,4.852801069,4.724224864,4.697189294,4.576186487,4.639545771,4.544721186,4.453440382,4.56764142,4.678470149,4.895926536,4.894011748,5.06088359,5.191517455,5.484336238,5.623515169,5.817193956,5.969033324,5.923478668,5.896243023,5.945255742,5.82059485,5.779327001,5.816879595,5.882668087,6.551927322,6.19572067,6.44704298,6.024361961,6.392200195,5.856032598,5.499825963,5.130473056,5.139361069,6.083805951,6.516889655,6.115156931,6.756123117,6.152109369,6.164569748,5.465817151
2013,Wamberal 132_11kV,2-Nov-12,MW,4.818735088,5.904759523,5.974348988,5.513200859,5.100522428,5.182029286,5.739488107,5.27725397,4.988264762,4.588161014,4.219436848,3.826134869,3.645945299,3.399624292,3.180824706,3.190941614,3.137956448,3.137956448,3.137956448,3.137956448,3.370073779,3.446607902,3.681183007,3.930104694,3.911642759,4.233554788,4.703676685,5.047794471,4.636516409,4.835882391,4.843998775,4.924648268,4.813476576,4.706648878,4.51151257,4.545635703,4.458298779,4.362502507,4.197545452,4.168080675,4.174396593,4.06391081,4.009268065,3.845940004,3.803271804,3.749772219,3.683783687,3.717106607,3.671609102,3.616366202,3.593646025,3.639000642,3.474157908,3.446607902,3.383620148,3.425916817,3.369445039,3.369445039,3.344438561,3.395165993,3.400595978,3.493334303,3.433004381,3.575212674,3.679925544,3.787610607,3.975030628,3.973172992,4.099377142,4.329865479,4.504339287,4.655492763,4.735284874,4.962286598,5.005726427,5.202577465,5.315206661,5.255419743,5.59082099,5.731914709,6.307120988,5.84208613,6.038651375,5.689989553,6.053455224,5.550296185,5.276882439,5.070057398,5.055167811,6.067001594,6.696450502,6.311722175,7.054400452,6.549698173,6.653267883,5.958430581
2013,Wamberal 132_11kV,3-Nov-12,MW,5.269937781,6.253964348,6.444127939,5.899129497,5.573988048,5.472904697,6.087978455,5.582618852,5.203634888,4.698732551,4.242442819,3.937135089,3.596703955,3.402139235,3.252929115,3.03964525,3.03507263,3.010037568,3.104119109,3.078941141,3.176252086,3.279878965,3.215119312,3.231266361,3.282794006,3.537145662,3.789896908,3.823848568,3.549863251,3.743684926,3.981346546,4.155591729,4.303001366,4.547864852,4.648433784,4.70033296,4.779296291,4.793642873,4.674383381,4.835539445,4.730283589,4.674383381,4.490221347,4.490078441,4.313889903,4.077400027,4.074913668,3.908556245,3.991663512,4.007439031,3.970972428,4.061338714,4.079457704,4.10460707,3.909585083,3.799756607,3.826706457,3.836394684,3.781609051,3.92530345,3.909585083,4.07782871,4.04261957,4.027958625,4.103864026,4.170881396,4.392710345,4.403284521,4.309231564,4.636487841,4.817820571,5.007698367,4.987750343,5.088119218,5.247389078,5.405630117,5.434466154,5.468560719,5.5259756,5.49239547,6.097180847,5.547381144,5.753920408,5.339270055,5.674185449,5.229098633,4.999410509,4.705419999,4.875206866,6.056541739,6.711768754,6.270911594,7.068632714,6.495512696,6.665042353,6.013473424
2013,Wamberal 132_11kV,4-Nov-12,MW,5.507142151,6.47247814,6.483738208,6.078890385,5.848173423,5.675414345,6.220355634,5.733715175,5.429179074,5.013785659,4.574671814,4.229296547,3.963884881,3.616823469,3.420886947,3.283451314,3.199229472,3.03507263,3.105119363,3.137956448,3.152131558,3.137956448,3.145444109,3.08574291,3.180939027,3.367273041,3.484732067,3.511710501,3.353726672,3.527714645,3.823562774,3.881606394,3.935306037,4.116781655,4.252674031,4.322406402,4.380335702,4.423404017,4.354386123,4.601107228,4.502624557,4.454869318,4.265677414,4.215264343,4.161336075,4.112037579,3.921531043,3.916472589,3.919501934,3.900668485,3.828192546,3.816646701,3.705532177,3.500450433,3.451752093,3.593217343,3.499421595,3.498049811,3.553149806,3.489990579,3.680954382,3.796641508,3.681068686,3.830736074,3.875376213,4.039247278,4.269192611,4.252559727,4.426576268,4.666467037,4.942795825,5.125500338,5.182257911,5.366962949,5.381852518,5.373250282,5.423806258,5.448812736,5.596994019,5.806248267,6.333270625,5.910532454,6.202551024,5.827396602,6.102210717,5.610826165,5.143705064,4.756976212,4.801301991,5.806362588,6.311293492,5.8210521,5.104980727,4.589932914,5.581732919,5.126243382
2013,Wamberal 132_11kV,5-Nov-12,MW,4.7108214,5.871093657,5.970919528,5.463130734,5.289828653,5.362876164,5.889527008,6.163598062,6.056770364,5.496482239,4.850972017,4.30022923,4.012468901,3.811959777,3.600933629,3.467013193,3.215119312,3.357784872,3.192256247,3.34801091,3.420886947,3.485046445,3.659234459,3.755259356,3.9230743,4.388937938,4.75260365,5.070971915,4.654978344,4.897155414,4.893240119,4.860002936,5.116555156,5.285027408,4.94059526,4.732255529,4.573442918,4.657178909,4.486991927,4.58741797,4.43094883,4.338181921,4.32872232,4.335552674,4.34829883,4.307716874,4.370904685,4.302086848,4.178511946,4.173796437,4.214092599,4.106178912,4.130127984,4.111894674,4.203489856,4.144931816,4.328693753,4.393824919,4.322377818,4.252931241,4.233269011,4.297114131,4.389395205,4.662494573,4.678327261,4.32394966,4.501167036,4.501167036,4.533575439,4.816391617,5.049652107,5.207921714,5.486908333,5.772782442,5.673785351,5.815279186,5.82168084,5.83102612,5.998012267,6.050168652,6.53992421,6.215811599,6.485195729,6.056255945,6.390399728,5.833283854,5.375336543,4.982749041,4.842255477,5.792073158,6.251878087,5.803247489,6.522033846,6.038479902,6.21815507,5.572787737
2013,Wamberal 132_11kV,6-Nov-12,MW,4.914874305,5.99206788,6.085692154,5.608539864,5.382881356,5.253076272,5.804247743,5.20935065,4.952141105,4.518342924,4.106264648,3.862144206,3.598875953,3.3684162,3.238325323,3.171908108,3.189398357,3.189398357,3.139328232,3.240840266,3.251071496,3.465669993,3.729538401,3.757202711,4.067911841,4.499052208,4.838397334,4.943081619,4.738828656,4.818277821,4.788384361,4.846970986,4.750117291,4.570384988,4.487420609,4.527288089,4.527088048,4.465443494,4.448210454,4.49345075,4.398283218,4.481590526,4.464443223,4.346841309,4.338267658,4.307859779,4.273050754,4.224095204,4.14458887,4.249587517,4.159135493,4.038189855,4.132071339,4.143531448,4.015555415,4.106064591,4.052736478,4.069883781,4.127184358,4.146160712,4.065282594,4.137015473,4.107922227,4.252702616,4.359530313,4.430691621,4.526887991,4.577301061,4.742258116,4.857830938,5.037677562,5.323923218,5.540064973,5.832083543,5.850116778,5.884582857,5.835198625,5.857918801,6.011501484,5.921906826,6.399859312,6.094923113,6.181774203,5.761893904,6.063114866,5.476334157,5.075144419,4.838283013,4.778953345,5.734229595,6.204180018,5.734744014,6.331784519,5.846544429,5.932052319,5.322580002
2013,Wamberal 132_11kV,7-Nov-12,MW,4.71865199,5.79707446,5.871350867,5.434437586,5.166482392,5.043250436,5.642262899,5.155050851,4.821592977,4.315175951,3.977859933,3.741998781,3.45095188,3.250214131,3.1465301,3.072453751,3.089715375,2.99654835,3.197743384,3.356184463,3.307200329,3.392308103,3.587101465,3.852541716,4.001894725,4.439551066,4.738600031,4.978805161,4.820907085,5.092748989,5.108981775,5.006841001,4.780296544,4.702219164,4.593533847,4.498137674,4.433435189,4.295542289,4.269821334,4.300800801,4.364674504,4.579530211,4.483791108,4.450039489,4.346669836,4.351785443,4.269678446,4.144646022,4.06428234,4.291455521,4.398283218,4.244986329,4.243957491,4.257160915,4.365103187,4.199488825,4.085116314,4.04361984,4.145074705,4.17916927,3.961026992,4.022185712,4.068997849,4.222380474,4.314718701,4.2953994,4.442380371,4.668810507,4.624284672,4.875521245,5.064398788,5.477534469,5.723426794,6.035336235,6.068687739,6.030620727,5.965632448,5.955544124,5.875266162,5.895814341,6.434525449,6.067487428,5.729828448,5.455700242,5.946141675,5.616484775,5.228098362,4.977290488,5.214952108,5.78747197,6.255964873,5.821195005,6.443670671,5.958859264,6.040623315,5.48896601
2013,Wamberal 132_11kV,8-Nov-12,MW,4.804674299,5.789786856,5.864234736,5.42214868,5.190460032,5.150764026,5.779898572,5.604281622,5.169711795,4.716308537,4.346155417,3.9823468,3.715134667,3.493705833,3.372760178,3.189398357,3.16153399,3.189398357,3.189398357,3.229637367,3.395165993,3.545004837,3.640458162,3.942050637,4.15984997,4.430805942,4.84096943,5.036420099,4.736742395,5.034162365,5.102008533,5.132273523,4.842626991,4.852915373,4.674983537,4.465443494,4.566926943,4.485905937,4.418202674,4.499395154,4.390681253,4.4584131,4.416002092,4.270907342,4.339982388,4.346012529,4.53306102,4.610080995,4.731512467,4.61633976,4.537462167,4.477503758,4.308002668,4.182112879,4.105207225,3.967628703,4.142331136,4.141073673,4.291998524,4.180226676,4.064682438,4.192515582,4.307916931,4.346841309,4.448553401,4.629771809,4.629771809,4.842169741,4.891096706,4.975061339,5.20406357,5.434008904,5.612769537,5.784242567,5.832655114,5.956458641,6.094180069,6.134790592,6.149194327,6.114270981,6.532265076,6.111555997,6.279485245,5.798960663,6.101610561,5.582418811,5.248046403,5.14996383,5.17819971,4.793299927,4.938051732,4.63294406,5.539150438,5.396827824,5.639633634,5.218610193
2013,Wamberal 132_11kV,9-Nov-12,MW,4.640860404,5.709708951,5.813507286,5.326638202,5.007469742,5.042278767,5.547752674,6.645380124,6.284115017,5.561470517,4.925276991,4.313575541,3.977259778,3.668608324,3.423058945,3.215119312,3.221978233,3.249556806,3.215119312,3.316631345,3.420886947,3.45355256,3.621281768,3.72439421,4.011783009,4.37550589,4.793757177,5.03724888,4.649519792,4.874520974,4.931792966,4.918017972,4.880808324,4.74980293,4.744887364,4.750460237,4.65900796,4.618283116,4.623427307,4.56415479,4.691673572,4.54437824,4.474817342,4.44080853,4.47164509,4.459670563,4.383993805,4.337753239,4.256189228,4.427662258,4.296771184,4.321120355,4.340868338,4.643689709,4.645775952,4.580158951,4.220008419,4.252788352,4.452468696,4.641089029,4.379306864,4.208148213,4.057537723,4.083058637,4.47990438,4.34569815,4.348784665,4.620455113,4.612795979,4.732655627,5.010699145,5.046537008,5.125386017,5.343213934,5.268880376,5.347129229,5.371707025,5.463016413,5.513886751,5.8336268,6.443813577,6.034878968,6.320267259,5.892299144,6.117900499,5.726741933,5.302403353,5.005354896,5.090005421,6.161368912,6.687991172,6.176915806,6.920451431,6.35650522,6.456045314,5.824138614
2013,Wamberal 132_11kV,10-Nov-12,MW,5.183715432,6.154309933,6.139620422,5.575845667,5.290857491,5.288914136,5.857175757,5.359332399,4.970460135,4.567955781,4.156534831,3.718564127,3.538631767,3.354355412,3.163677403,3.025012873,3.122609612,3.03507263,3.03507263,3.027384928,3.093945031,2.995776722,3.106634036,3.08097025,3.223350017,3.321947009,3.582986113,3.560637467,3.456324713,3.869146032,4.166794628,4.252016724,4.499652363,4.823479181,4.974032501,4.946311022,4.98192026,4.991122635,4.929592401,4.979405317,5.06705662,5.025017143,5.051195364,4.964144217,4.900527723,4.814248204,4.744687323,4.632772587,4.653206462,4.73885724,4.639717244,4.604050854,4.725939594,4.6555785,4.562468644,4.463728764,4.453611855,4.491021543,4.514570517,4.501424246,4.302172585,4.209720037,4.254731708,4.201146386,4.248472942,4.423375433,4.434749822,4.687129537,4.634344428,4.992551588,5.205435355,5.429064753,5.454442762,5.678786654,5.675928764,5.79204459,5.738573572,5.689303661,5.741259989,5.618085201,6.300204914,5.914219124,6.074832184,5.599508945,6.004299617,5.486136705,5.126700649,4.854401478,4.93145002,6.06251471,6.741519324,6.353218648,7.211355426,6.69970849,6.796876546,6.140220577
2013,Wamberal 132_11kV,11-Nov-12,MW,5.605796295,6.582678147,6.591766217,6.077918699,5.740917043,5.763808692,6.301605266,5.751319746,5.522231778,5.063141307,4.625399246,4.178026111,3.806129694,3.61713783,3.435033472,3.267247113,3.112235494,3.070567547,3.149045043,3.015524705,2.957909767,3.075654586,3.013238403,3.163677403,3.120008932,3.31343051,3.467984879,3.538231652,3.342152242,3.603134194,3.841681763,4.177140162,4.198288513,4.211463352,4.349013307,4.532632337,4.616825595,4.462842814,4.347641522,4.433378037,4.301429541,4.19245843,4.173339187,4.278080624,4.235098046,4.035760648,3.975202101,3.916243946,3.918958948,3.749429273,3.766576576,3.716249242,3.652689899,3.477244422,3.526943017,3.463640884,3.506852087,3.386763815,3.387163913,3.501907954,3.534202036,3.537031341,3.647002722,3.684612468,3.727823671,3.888379579,4.108493798,4.176054171,4.263962684,4.384193845,4.696732027,4.959685918,5.113954493,5.245617196,5.114697537,5.130015789,5.184658534,5.306232912,5.401400443,5.574873998,6.320324411,5.919877734,6.152995318,5.774125659,6.064172289,5.470418338,5.060969327,4.736999604,4.806160404,5.811220985,6.298718809,5.824252935,6.566731155,6.170142621,6.355762176,5.757292717
2013,Wamberal 132_11kV,12-Nov-12,MW,5.323666009,6.282000189,6.356962487,5.878552734,5.498568499,5.52743312,6.115299819,5.672327831,5.282741107,4.784897749,4.439836843,3.988691302,3.709075959,3.502565262,3.299369721,3.189398357,3.122638196,3.189398357,3.189398357,3.273991713,3.389793177,3.437033997,3.50593757,3.855028075,4.078371696,4.38396522,4.875549813,5.035048315,4.569556191,4.986978715,4.993123159,4.89038223,4.724596394,4.575357706,4.48276227,4.436293079,4.312318078,4.225095458,4.130585234,3.986747946,3.980346292,3.859686431,3.742541767,3.742284558,3.698587519,3.732710652,3.68135448,3.621653281,3.517740625,3.49722103,3.48464633,3.54949172,3.574183836,3.441235086,3.484160496,3.523770765,3.495477716,3.523770765,3.544976269,3.562295045,3.513453799,3.666236269,3.52577129,3.543004329,3.783323781,3.908670566,3.94336527,4.164651215,4.338124769,4.561325485,4.794385917,5.013156919,5.280569109,5.401400443,5.401400443,5.514201113,5.563528193,5.596765376,5.622257706,5.717568126,6.303691527,5.972177008,6.314237118,5.878466997,6.107440644,5.598251482,5.140418492,4.957056671,4.811761845,5.838056514,6.222956314,5.713481358,6.499570879,6.100781781,6.075632397,5.519373888
2013,Wamberal 132_11kV,13-Nov-12,MW,4.96368695,5.934824455,6.082519903,5.585276683,5.25939219,5.227098108,5.764466,5.263993394,4.934250758,4.50585396,4.123440536,3.879177205,3.538260236,3.359385282,3.118751469,3.137156235,3.060793585,3.183796899,3.110406442,3.30471397,3.411170137,3.420886947,3.420886947,3.627569101,4.013183377,4.326493171,4.83156698,5.021216151,4.458298779,4.849886027,5.415889914,5.086061541,4.975089906,4.764692499,4.584502929,4.462671341,4.373219571,4.354443274,4.191258119,4.188571703,4.254417346,4.187628601,4.133300235,4.135843746,4.115352719,4.097405203,4.06391081,4.031559559,3.809387681,4.001266002,3.876890886,3.860943894,3.888836846,3.729624138,3.881892189,3.889808532,3.808215938,3.869203184,3.774207126,3.78098031,3.651603909,3.600933629,3.71987876,3.784009673,3.72896683,3.778351063,3.945480098,4.136443901,4.168023524,4.505168068,4.783868911,5.187916521,5.336469317,5.532377254,5.50568463,5.65083655,5.687188832,5.723112432,5.783613827,5.721340533,6.258451232,5.924336033,6.142078196,5.829368542,6.011015649,5.67761491,5.362847596,5.017157968,4.940023672,5.824653033,6.315408845,5.719768708,6.337871812,6.075546661,6.094608752,5.614827214
2013,Wamberal 132_11kV,14-Nov-12,MW,5.01695791,5.957287422,6.162340598,5.588306046,5.241416106,5.238872596,5.621343189,5.145505531,4.874749616,4.366503556,4.121725805,3.835966001,3.521598768,3.307829069,3.198486428,3.189398357,3.189398357,3.189398357,3.189398357,3.189398357,3.346010385,3.415514132,3.495992135,3.832307898,4.13047093,4.493393598,4.858974098,5.136617501,4.747688101,4.960857645,5.084746909,5.092406043,5.022502199,4.968088097,4.724653546,4.686043547,4.550779894,4.478532596,4.63377284,4.594619837,4.423232544,4.372933794,4.399940797,4.416859457,4.344555008,4.354271801,4.288540479,4.192515582,4.228296294,4.167680577,4.193287211,4.188886064,4.124154995,4.166794628,4.173310603,4.06391081,4.102749451,3.986405,3.984804591,3.742055933,3.833336736,3.909585083,3.970600897,4.263391096,4.412172534,4.46407171,4.591819117,4.827766006,4.918475239,5.347072077,5.465216995,5.722026425,6.029849098,6.206866417,6.162826433,6.245905116,6.162312014,6.067744638,5.963031768,5.93656777,6.545525651,6.275770008,6.414520256,6.002527734,6.243647382,5.691161279,5.321894109,4.946796856,5.073972693,6.046339094,6.535494479,5.973091525,6.640350237,6.206637792,6.300776485,5.629802519
2013,Wamberal 132_11kV,15-Nov-12,MW,5.016243434,6.014302204,6.236359778,5.708222846,5.467531881,5.508342462,5.949771193,5.45844381,5.050109357,4.527459562,4.227981915,3.845339849,3.679296804,3.421229894,3.240840266,3.151445665,3.047704482,3.189398357,3.189398357,3.189969928,3.332606922,3.4748438,3.633513505,3.883406861,4.164822688,4.548722217,4.866947594,5.279283062,4.910673216,5.113725851,5.109353289,5.120013201,4.923790903,4.719766565,4.662808951,4.609738049,4.516113774,4.575071912,4.522086746,4.35027077,4.393824919,4.256303549,4.275222735,4.020699606,4.00103736,4.004295347,4.051793377,4.142788404,4.038761426,3.957140264,3.999379799,3.869231769,3.770777665,3.799385077,3.710590632,3.664721596,3.791554486,3.716106353,3.85517098,3.895467142,3.809702043,3.902354631,3.92416029,3.986747946,4.074770763,4.057509156,4.166794628,4.237612989,4.318548259,4.460470776,4.707506243,4.942281406,4.960486131,5.131158948,5.311605728,5.368563358,5.47416216,5.514115376,5.645292244,5.810020674,6.354047446,5.972977204,6.170456983,5.751548371,6.146022076,5.648264455,5.389225858,5.083546598,4.993094575,6.079290483,6.600625663,6.078947537,6.841716743,6.340272434,6.38391232,5.625229899
2013,Wamberal 132_11kV,16-Nov-12,MW,4.986892978,6.050254389,6.121129902,5.519945459,5.195289861,5.144419523,5.788272184,5.392712471,4.968373891,4.494136642,4.119296598,3.811616831,3.645859563,3.382705614,3.192856402,3.189398357,3.025927408,3.211975645,3.31800313,3.31800313,3.417457487,3.536774131,3.728738188,3.961026992,4.109979903,4.409228908,4.776724195,4.898898729,4.728083007,5.175970561,5.281255001,5.446555002,5.345185874,5.222839867,4.990836858,5.032504804,5.117612579,4.899556037,4.889867811,4.823193386,4.79570055,4.790470622,4.827308739,4.717537415,4.80981849,4.781611177,4.68595781,4.732655627,4.739057281,4.74020044,4.557524511,4.469444526,4.461671087,4.406628245,4.327293384,4.399083431,4.346726988,4.34003954,4.221980359,4.337095931,4.218236537,4.132785816,4.325350029,4.475160288,4.559467866,4.735484932,4.953455737,5.059483222,5.105066463,5.22524049,5.436380942,5.596593903,5.757492775,6.07103121,6.119300868,6.167942039,6.040108895,6.180230945,6.161397497,5.875066104,6.444985304,6.00904371,6.288201802,5.854375037,6.153995572,5.689246509,5.330639234,5.065827724,5.174541625,6.323982496,7.030051282,6.51468909,7.390573327,6.802935254,6.782587115,6.147708222
2013,Wamberal 132_11kV,17-Nov-12,MW,5.485079282,6.467791217,6.644265549,6.125588201,5.776840642,5.752634361,6.261852108,5.75466347,5.429179074,4.806960601,4.416459359,3.98900568,3.813445865,3.557722425,3.474729479,3.237868073,3.086514539,3.058507283,3.01575333,3.012924025,3.209289229,3.185454477,3.112235494,3.193970977,3.329320349,3.652375538,3.791611638,3.878719937,3.627997783,3.91284307,4.166794628,4.29502787,4.349041874,4.602450445,4.862432126,4.95362721,5.009184472,4.973403761,4.984949606,5.025760187,4.982234622,4.660636954,4.468530009,4.452468696,4.360502,4.405828032,4.422632388,4.362302466,4.302858477,4.175196806,4.026986956,4.042762475,3.916501156,3.816761022,3.865116416,3.880291779,3.940878911,3.802128645,3.83719488,3.883864128,3.855256717,3.904526628,3.993949814,3.983661432,3.851855824,3.994835763,4.103063813,4.229982439,4.21580733,4.490735766,4.620569417,4.811218859,4.828337577,5.037448937,5.129072687,5.125243129,5.169911853,5.072115074,5.110239239,5.237529379,5.847116,5.579275127,5.875294746,5.500854801,5.807134217,5.31183437,5.096492812,4.932821805,4.99369473,6.120844125,6.67790283,6.27448396,7.238819696,6.850290395,6.911820628,6.239103347
2013,Wamberal 132_11kV,18-Nov-12,MW,5.625687167,6.65526839,6.714998174,6.034164508,5.73222907,5.853317614,6.379053924,5.862148475,5.522088872,5.031361645,4.513970361,4.220522838,3.875290477,3.637057286,3.391565059,3.213175956,3.139099607,3.085485701,3.060793585,3.060793585,3.139099607,3.146958782,3.198143482,3.124581552,3.113378653,3.2857662,3.298112258,3.337436734,3.194542548,4.252816937,3.961398522,4.356129437,4.341611382,4.601250134,4.667953142,4.763863718,5.118384207,5.158280271,5.452385085,5.458215168,5.223640063,5.138818083,5.336240692,5.199891049,5.114697537,4.83182419,4.652577722,4.581302093,4.635401834,4.528002565,4.547379018,4.388223461,4.19711677,4.033474347,4.000494373,3.828249715,3.480359504,3.536688395,3.531515636,3.4901049,3.505365999,3.724108416,3.805529538,3.842253334,4.044820152,4.076514078,4.289226371,4.35655812,4.549922529,4.775809678,4.944424819,5.171283637,5.262335816,5.368220412,5.409888358,5.350330065,5.355302783,5.097921765,5.221353762,5.292086387,6.03536482,5.812935715,6.13670538,5.755435098,6.033478616,5.400428757,5.056882542,4.767007385,4.398654749,5.187745048,5.659838884,5.186373264,4.807789398,4.626313763,5.721483438,5.373907607
2013,Wamberal 132_11kV,19-Nov-12,MW,4.851657909,5.831883485,6.058227885,5.536749816,5.356817456,5.298002206,5.812135502,6.346159686,6.286772849,5.577188884,5.023931153,4.660636954,4.245415012,3.743256244,3.50027896,3.385106236,3.267218528,3.266561221,3.266561221,3.279936117,3.464784043,3.45438134,3.543604485,3.798699184,4.189657693,4.580387576,4.712364657,4.800358889,4.499566627,4.726654071,4.825479688,4.744858796,4.609938089,4.479675755,4.332437575,4.2953994,4.175882698,4.233869167,4.141873886,4.110551474,4.060681407,3.84654016,3.838881043,3.756974086,3.994464233,4.024071915,4.037675436,4.156849192,4.092889752,4.128070308,3.924446084,3.953825125,3.641458416,3.812531348,3.875347629,3.778236742,3.806701265,3.667950999,3.487418483,3.47530105,3.273191517,3.51554006,3.596703955,3.527200226,3.609850226,3.734168173,3.949538299,3.974173263,4.347355728,4.581902249,4.797586753,5.144962527,5.414803924,5.664297183,5.658009833,5.698220258,5.597279796,5.689589455,5.71182378,5.858804751,6.487339142,6.052369217,6.285229592,5.938311085,6.394457912,5.827482338,5.494224505,5.073715483,4.950140581,5.980579187,6.535637385,6.049225551,6.839344688,6.238131678,6.344930791,5.784642665
2013,Wamberal 132_11kV,20-Nov-12,MW,5.161109576,6.176887221,6.345216585,5.733029283,5.554182913,5.446640739,5.908046095,5.451470568,5.141218705,4.740657707,4.255503336,3.964456452,3.649860594,3.448094007,3.163677403,3.163677403,3.236896386,3.215119312,3.215119312,3.277278285,3.343724084,3.546919625,3.489590481,3.673380984,4.098119679,4.509140532,4.854344326,4.969002614,4.479618586,4.803559724,4.994437791,4.815962935,4.590161539,4.38307927,4.395453913,4.330208425,4.093604229,4.086973932,4.067540328,4.183256039,3.954282392,3.803786223,3.858371799,4.021757029,3.983204165,3.86523072,3.703817447,3.598847368,3.694557903,3.978431504,3.987719633,3.806701265,3.550634879,3.532172944,3.565267239,3.486389645,3.519969774,3.433118685,3.423058945,3.322147067,3.522170356,3.433318742,3.429346278,3.498049811,3.625054174,3.761889652,3.936963616,4.024214803,4.060367028,4.330122689,4.579873157,4.824565171,5.071800695,5.329724717,5.349958534,5.293829702,5.332868383,5.430093591,5.473933535,5.498597067,6.3025198,6.014816623,6.258394063,5.957287422,6.22006984,5.68893213,5.386682347,5.1725411,5.183315334,6.034050187,6.488939551,5.8969575,6.505943966,6.104954285,6.234987994,5.614941518
2013,Wamberal 132_11kV,21-Nov-12,MW,5.05879733,6.085292039,6.190719385,5.656523727,5.364991009,5.372764447,5.796017037,5.346757699,5.093863564,4.60610853,4.234012056,3.937592339,3.627226154,3.432432792,3.292282175,3.184368487,3.086514539,3.086514539,3.107920083,3.381562472,3.488104375,3.523770765,3.666264853,3.726337566,4.07019816,4.579358738,5.002011172,5.070257438,4.650234251,4.873692194,4.983463517,4.904785964,4.736199408,4.625427831,4.427233576,4.36070204,4.316890681,4.157649405,4.000008522,4.045648932,3.942450753,3.964742247,3.825106031,3.884035601,3.998179487,3.700016456,3.840081354,3.837795035,3.600504946,3.774893018,4.00400957,3.962798874,3.668151057,3.600276321,3.474900952,3.368873467,3.523142025,3.631570149,3.658634304,3.659748878,3.469928234,3.672037784,3.463755205,3.504194255,3.699816415,3.836308947,3.973601675,4.044534357,4.221780318,4.393824919,4.677441311,4.967516526,5.061312273,5.194575385,5.247074716,5.238558217,5.308119115,5.408402253,5.39276964,5.51440117,6.189833435,5.824252935,6.214325494,5.920306417,6.251820935,5.789329589,5.341413467,5.028760965,4.945167863,5.928251328,6.406375287,6.000069943,6.70448115,6.029420416,6.114213829,5.602681196
